Subject,Verb,Objects
มหาวิทยาลัยนวมินทราธิราช   ( อังกฤษ :   Navamindradhiraj   University ;   อักษรย่อ :   นม ร.   –   NMU )  ,ประกอบ,"['วิชาชีพ', 'เวชกรรม', 'หลักสูตร', 'มหานคร', 'หลักสูตร', 'ผู้นำ', 'เมือง', '\n', 'มหาวิทยาลัยนวมินทราธิราช']"
ยัง,บริการ,"['วิชาการ', 'สังคม']"
ยัง,สอดคล้อง,"['ความต้องการ', 'เมือง']"
การวิจัย เพื่อ,พัฒนา,"['ศาสตร์', 'เขตเมือง']"
การวิจัย เพื่อ,ทำนุบำรุง,"['ศิลปวัฒนธรรม', 'อนุรักษ์', 'ภูมิปัญญา', 'กรุงเทพมหานคร', 'การบริหาร']"
การวิจัย เพื่อ,จัด,"['หลักธรรม', 'บาล']"
การวิจัย เพื่อ,เป็น,"['มหาวิทยาลัย', 'เมือง', 'City', 'University', 'อันดับ', '1', 'ภูมิภาค', 'อาเซียน', 'ปรัชญา', 'ผู้นำ', 'ด้าน', 'ศาสตร์', 'เขตเมือง']"
สถาบันดนตรีกัลยาณิวัฒนา   ( อังกฤษ :   Princess   Galyani   Vadhana   Institute   of   Music ;   อักษรย่อ :   สกว.   –   PGVIM )  ,เป็น,"['สถาบัน', 'อุดมศึกษา', 'กำกับ', 'รัฐ', 'ก่อ']"
สถาบันดนตรีกัลยาณิวัฒนา   ( อังกฤษ :   Princess   Galyani   Vadhana   Institute   of   Music ;   อักษรย่อ :   สกว.   –   PGVIM )  ,ตั้งขึ้น,"['วันที่', 'พฤษภาคม', 'พ.ศ.', '2555']"
สถาบันดนตรีกัลยาณิวัฒนา   ( อังกฤษ :   Princess   Galyani   Vadhana   Institute   of   Music ;   อักษรย่อ :   สกว.   –   PGVIM )  ,มี,['สถาบัน']
สถาบันดนตรีกัลยาณิวัฒนา   ( อังกฤษ :   Princess   Galyani   Vadhana   Institute   of   Music ;   อักษรย่อ :   สกว.   –   PGVIM )  ,ให้ความสำคัญ,"['ดนตรี', 'คลาสสิก']"
โดย,ยกฐานะ,"['สถาบันดนตรีกัลยาณิวัฒนา', 'กำกับ', 'มหาวิทยาลัยศิลปากร']"
โดย,เป็น,"['สถาบัน', 'อุดมศึกษา']"
มหาวิทยาลัยสวนดุสิต   ( อังกฤษ :   Suan   Dusit   University ;   อักษรย่อ :   มสด.   –   SDU )  ,พัฒนา,"['โรงเรียน', 'การเรือน', 'ประเทศ', 'ไทย']"
มหาวิทยาลัยสวนดุสิต   ( อังกฤษ :   Suan   Dusit   University ;   อักษรย่อ :   มสด.   –   SDU )  ,เป็น,"['มหาวิทยาลัยสวนดุสิต', 'มหาวิทยาลัย', 'กลุ่ม', 'มหาวิทยาลัย', 'กำกับ', 'รัฐ']"
มหาวิทยาลัยสวนดุสิต   ( อังกฤษ :   Suan   Dusit   University ;   อักษรย่อ :   มสด.   –   SDU )  ,เป็น,['สถาบัน']
มหาวิทยาลัยสวนดุสิต   ( อังกฤษ :   Suan   Dusit   University ;   อักษรย่อ :   มสด.   –   SDU )  ,มีชื่อเสียง,"['ด้าน', 'การศึกษา', 'ปฐมวัย', 'คหกรรมศาสตร์', 'ธุรกิจ']"
มหาวิทยาลัยธรรมศาสตร์   ( อังกฤษ :   Thammasat   University ;   อักษรย่อ :   ม ธ.   –   TU )  ,เป็น,"['มหาวิทยาลัย', 'ประเทศ', 'ไทย']"
มหาวิทยาลัยธรรมศาสตร์   ( อังกฤษ :   Thammasat   University ;   อักษรย่อ :   ม ธ.   –   TU )  ,ก่อตั้ง,"['ชื่อ', 'มหาวิทยาลัย', 'วิชา', 'ธรรมศาสตร์', 'การเมือง', 'อังกฤษ', 'The', 'University', 'of', 'Moral', 'and', 'Political', 'Sciences', 'อักษรย่อ', 'ม.', 'ธ.', 'ก.', '–', 'UMPS', 'วันที่', 'มิถุนายน', 'พ.ศ.', '2477']"
มหาวิทยาลัยธรรมศาสตร์   ( อังกฤษ :   Thammasat   University ;   อักษรย่อ :   ม ธ.   –   TU )  ,มี,['จุดประสงค์']
มหาวิทยาลัยธรรมศาสตร์   ( อังกฤษ :   Thammasat   University ;   อักษรย่อ :   ม ธ.   –   TU )  ,เป็น,['ตลาดวิชา']
มหาวิทยาลัยธรรมศาสตร์   ( อังกฤษ :   Thammasat   University ;   อักษรย่อ :   ม ธ.   –   TU )  ,การศึกษา,"['ด้าน', 'กฎหมาย', 'การเมือง']"
ต่อมา ใน   พ.ศ.   2495   รัฐบาล,เปลี่ยนเป็น,"['ชื่อ', 'ปัจจุบัน']"
ต่อมา ใน   พ.ศ.   2495   รัฐบาล,เป็น,"['มหาวิทยาลัย', 'มีอายุ']"
ต่อมา ใน   พ.ศ.   2495   รัฐบาล,เป็น,"['อันดับ', 'ประเทศ', 'ไทย']"
และ,มี,['ประวัติศาสตร์']
และ,ผูกพัน,"['พัฒนาการ', 'ความเป็นไป', 'ชาติ']"
โดยเฉพาะอย่างยิ่ง ใน เหตุการณ์   14   ตุลา   2516   และ   6   ตุลา   2519   มหาวิทยาลัยธรรมศาสตร์,ประ,"['สาสน์', 'อธิการบดี', '  ', 'อธิการบดี', 'ปัจจุบัน']"
โดยเฉพาะอย่างยิ่ง ใน เหตุการณ์   14   ตุลา   2516   และ   6   ตุลา   2519   มหาวิทยาลัยธรรมศาสตร์,คือ,"['รองศาสตราจารย์', 'เกศินี', 'วิ', 'ฑูร', 'ชาติ', 'นายก', 'สภา', 'มหาวิทยาลัย']"
โดยเฉพาะอย่างยิ่ง ใน เหตุการณ์   14   ตุลา   2516   และ   6   ตุลา   2519   มหาวิทยาลัยธรรมศาสตร์,คือ,"['ศาสตราจารย์', 'ดร.', 'สุร', 'พล', 'นิติ', 'ไกร', 'พจน์', '\n', 'วันที่', 'กรกฎาคม', 'พ.ศ.', '2558', 'ราชกิจจานุเบกษา', 'ประกาศ', 'พระราชบัญญัติ', 'มหาวิทยาลัยธรรมศาสตร์', 'พ.ศ.', '2558']"
โดยเฉพาะอย่างยิ่ง ใน เหตุการณ์   14   ตุลา   2516   และ   6   ตุลา   2519   มหาวิทยาลัยธรรมศาสตร์,มีผล,['มหาวิทยาลัยธรรมศาสตร์']
โดยเฉพาะอย่างยิ่ง ใน เหตุการณ์   14   ตุลา   2516   และ   6   ตุลา   2519   มหาวิทยาลัยธรรมศาสตร์,มี,['สภาพ']
โดยเฉพาะอย่างยิ่ง ใน เหตุการณ์   14   ตุลา   2516   และ   6   ตุลา   2519   มหาวิทยาลัยธรรมศาสตร์,เป็น,"['มหาวิทยาลัย', 'กำกับ', 'รัฐ', 'มหาวิทยาลัย', 'เป็นสมาชิก', 'เครือข่าย', 'LAOTSE']"
โดยเฉพาะอย่างยิ่ง ใน เหตุการณ์   14   ตุลา   2516   และ   6   ตุลา   2519   มหาวิทยาลัยธรรมศาสตร์,เป็น,"['ความร่วมมือ', 'มหาวิทยาลัย', 'เอเชีย', 'ยุโรป', 'กรอบ', 'ความร่วมมือ', 'อาเซม', 'เป็นสมาชิก', 'เครือข่าย', 'สถาบันการศึกษา']"
โดยเฉพาะอย่างยิ่ง ใน เหตุการณ์   14   ตุลา   2516   และ   6   ตุลา   2519   มหาวิทยาลัยธรรมศาสตร์,วิจัย,"['อนุ', 'ภูมิภาค', 'ลุ่ม', 'แม่น้ำ', 'โขง', 'GMSARN', '\n', 'ปัจจุบัน', 'มหาวิทยาลัยธรรมศาสตร์']"
โดยเฉพาะอย่างยิ่ง ใน เหตุการณ์   14   ตุลา   2516   และ   6   ตุลา   2519   มหาวิทยาลัยธรรมศาสตร์,จัด,['การศึกษา']
โดยเฉพาะอย่างยิ่ง ใน เหตุการณ์   14   ตุลา   2516   และ   6   ตุลา   2519   มหาวิทยาลัยธรรมศาสตร์,ครอบคลุม,"['ด้าน', 'สังคมศาสตร์', 'มนุษยศาสตร์', 'วิทยาศาสตร์', 'เทคโนโลยี']"
และ วิทยาศาสตร์ สุขภาพ  ,ประกอบ,"['วิชา', 'จำนวน', 'หลักสูตร', 'ระดับ', 'จำนวน']"
และ วิทยาศาสตร์ สุขภาพ  ,เป็น,"['ระดับ', 'ปริญญาตรี', 'ประกาศนียบัตร', 'บัณฑิต', 'ปริญญาตรี', 'ควบ', 'ปริญญาโท', 'ปริญญาโท', 'ปริญญาเอก']"
และ วิทยาศาสตร์ สุขภาพ  ,จัด,"['การศึกษา', 'ภาค', 'กลางวัน', 'ภาค', 'ค่ำ', 'ข้อมูล', 'พ.ศ.', '2557', '–', '2558', '  ']"
นอกจากนี้,เป็น,"['1', 'มหาวิทยาลัย']"
นอกจากนี้,วิจัย,"['แห่งชาติ', 'กระทรวงศึกษาธิการ', 'ปี', 'พ.ศ.', '2552']"
วิทยาลัยวิทยาศาสตร์การแพทย์เจ้าฟ้าจุฬาภรณ์  ,เป็น,"['สถาบัน', 'อุดมศึกษา', 'กำกับ', 'รัฐ']"
วิทยาลัยวิทยาศาสตร์การแพทย์เจ้าฟ้าจุฬาภรณ์  ,มี,['หน้าที่']
วิทยาลัยวิทยาศาสตร์การแพทย์เจ้าฟ้าจุฬาภรณ์  ,จัด,"['การศึกษา', 'ด้าน', 'แพทยศาสตร์', 'พยาบาลศาสตร์', 'สาธารณสุข', 'ศาสตร์', 'วิทยาศาสตร์', 'การแพทย์', 'วิทยาศาสตร์', 'สุขภาพ']"
วิทยาลัยวิทยาศาสตร์การแพทย์เจ้าฟ้าจุฬาภรณ์  ,ทำ,['การวิจัย']
วิทยาลัยวิทยาศาสตร์การแพทย์เจ้าฟ้าจุฬาภรณ์  ,ทำ,['การวิจัย']
วิทยาลัยวิทยาศาสตร์การแพทย์เจ้าฟ้าจุฬาภรณ์  ,สร้าง,"['องค์ความรู้', 'เรื่อง']"
วิทยาลัยวิทยาศาสตร์การแพทย์เจ้าฟ้าจุฬาภรณ์  ,บำบัดรักษา,['ผู้ป่วย']
มหาวิทยาลัยสงขลานครินทร์   ( อังกฤษ :   Prince   of   Songkla   University ;   อักษรย่อ :   ม. อ.   –   PSU )  ,เป็น,"['สถาบัน', 'อุดมศึกษา', 'มหาวิทยาลัย', 'ภาคใต้']"
มหาวิทยาลัยสงขลานครินทร์   ( อังกฤษ :   Prince   of   Songkla   University ;   อักษรย่อ :   ม. อ.   –   PSU )  ,เป็น,"['สถาบัน', 'อุดมศึกษา', 'แห่ง', 'มหาวิทยาลัย', 'ประเทศ', 'ไทย']"
ก่อตั้ง ใน ปี   พ.ศ.   2510   โดย,ใช้,"['ชื่อว่า', 'มหาวิทยาลัย', 'ภาคใต้']"
ต่อมา   พระ บาท สมเด็จ พระ,บรม,"['ชน', 'กา', 'ธิเบศร', 'มหา', 'ภูมิพล', 'อดุลยเดช', 'มหาราช', 'บรม', 'นาถ', 'บพิตร']"
ต่อมา   พระ บาท สมเด็จ พระ,พระราชทาน,"['นาม', 'สงขลา', 'นครินทร์']"
เมื่อ วันที่   22   กันยายน   พ.ศ.   2510   จึง,ถือว่า,"['วันที่', 'ทุกปี']"
เมื่อ วันที่   22   กันยายน   พ.ศ.   2510   จึง,เป็น,"['วัน', 'นครินทร์']"
ต่อมา   วันที่   12   มีนาคม   พ.ศ.   2511   ได้,มี,['พระบรมราชโองการ']
ต่อมา   วันที่   12   มีนาคม   พ.ศ.   2511   ได้,ประกาศใช้,"['พระราชบัญญัติ', 'มหาวิทยาลัยสงขลานครินทร์', 'พ.ศ.', '2511']"
วันที่   13   มีนาคม ของ ทุกปี,เป็น,"['วัน', 'มหาวิทยาลัย']"
ปัจจุบัน,เป็น,"['1', 'มหาวิทยาลัย']"
ปัจจุบัน,วิจัย,"['แห่งชาติ', 'กระทรวงศึกษาธิการ', 'ปี', 'พ.ศ.', '2561', '\n', 'ระยะแรก']"
ปัจจุบัน,ได้รับ,['นักศึกษา']
ปัจจุบัน,ศึกษา,['คณะวิศวกรรมศาสตร์']
โดย,ใช้,"['อาคารเรียน', 'คณะวิทยาศาสตร์']"
มหาวิทยาลัย แพทยศาสตร์   ( ปัจจุบัน,คือ,['มหาวิทยาลัยมหิดล']
มหาวิทยาลัย แพทยศาสตร์   ( ปัจจุบัน,เป็น,['สถานที่']
มหาวิทยาลัย แพทยศาสตร์   ( ปัจจุบัน,ศึกษา,"['ปี', 'พ.ศ.', '2511']"
มหาวิทยาลัย แพทยศาสตร์   ( ปัจจุบัน,ย้าย,"['นักศึกษา', 'คณะศึกษาศาสตร์']"
มหาวิทยาลัย แพทยศาสตร์   ( ปัจจุบัน,เรียน,"['จังหวัด', 'ปัตตานี']"
ใน ปี   พ.ศ.   2514  ,ย้าย,"['นักศึกษา', 'คณะวิศวกรรมศาสตร์']"
ใน ปี   พ.ศ.   2514  ,เรียน,"['วิทยาเขต', 'หาดใหญ่']"
ซึ่ง ปัจจุบัน,เป็น,['วิทยาเขต']
ซึ่ง ปัจจุบัน,ใหญ่,"['พ.ศ.', '2520']"
ซึ่ง ปัจจุบัน,เปิด,"['วิทยาเขต', 'ภูเก็ต', 'พ.ศ.', '2533']"
ซึ่ง ปัจจุบัน,เปิด,"['วิทยาเขต', 'สุราษฎร์ธานี', 'พ.ศ.', '2534']"
ซึ่ง ปัจจุบัน,เปิด,"['วิทยาเขต', 'ตรัง', '\n', 'ปัจจุบัน', 'มหาวิทยาลัยสงขลานครินทร์']"
ซึ่ง ปัจจุบัน,เปิด,"['การสอน', 'ระดับ', 'ปริญญาตรี', 'ปริญญาโท', 'ปริญญาเอก', 'วิทยาเขต']"
ซึ่ง ปัจจุบัน,ครอบคลุม,"['สาขา', 'วิทยาศาสตร์', 'เทคโนโลยี']"
ซึ่ง ปัจจุบัน,มี,"['บัณฑิต', 'วิทยาลัย']"
ซึ่ง ปัจจุบัน,ดูแล,['การเรียน']
ซึ่ง ปัจจุบัน,การสอน,"['ระดับ', 'ปริญญาโท', 'เอก']"
มหาวิทยาลัยสงขลานครินทร์,มี,"['นักศึกษา', 'คณะ', 'วิทยาลัย']"
มหาวิทยาลัยสงขลานครินทร์,ทำ,"['การเรียน', 'การสอน', 'หลักสูตร', 'ภาษาไทย', 'หลักสูตร', 'นานาชาติ', 'ภาษา', 'กะเทย', 'ภาค']"
มหาวิทยาลัยสงขลานครินทร์,ปกติ,['ภาค']
โรงเรียนสามัคคีวิทยาคม   (,ย่อ,"['ส.ว.', 'ค.)']"
โรงเรียน ประจำจังหวัด เชียงราย สามัคคี วิทยาคม  ,เป็น,"['หน่วยงาน', 'ราชการส่วนภูมิภาค', 'ประเทศ', 'ไทย']"
ประเภท สถานศึกษา ของ รัฐ ที่,จัด,"['การศึกษา', 'ขั้นพื้นฐาน']"
ประเภท สถานศึกษา ของ รัฐ ที่,เป็น,"['โรงเรียน', 'ประจำจังหวัด', 'เชียงราย']"
ประเภท สถานศึกษา ของ รัฐ ที่,มี,['สถานะ']
ประเภท สถานศึกษา ของ รัฐ ที่,เป็น,"['นิติบุคคล', 'มหาชน']"
ประเภท สถานศึกษา ของ รัฐ ที่,ตามกฎหมาย,"['ว่าด้วย', 'ระเบียบ']"
ประเภท สถานศึกษา ของ รัฐ ที่,บริหาร,"['ราชการ', 'กระทรวงศึกษาธิการ']"
ประเภท สถานศึกษา ของ รัฐ ที่,สังกัด,"['สำนักงานเขต', 'พื้นที่', 'การศึกษา', 'มัธยมศึกษา', 'เขต', 'สำนักงาน', 'คณะกรรมการ', 'การศึกษา', 'ขั้นพื้นฐาน', 'กระทรวงศึกษาธิการ', '\n', 'โรงเรียนสามัคคีวิทยาคม', 'ก่อ']"
ประเภท สถานศึกษา ของ รัฐ ที่,ตั้งขึ้น,"['พระยา', 'ศรี', 'สุริย', 'รา', 'ชว', 'รา', 'นุ', 'วัตร', '(ศุข', 'ดิ', 'ษย', 'บุตร', 'ผู้ว่าราชการจังหวัด', 'เชียงราย', 'พ.ศ.', '2451']"
ประเภท สถานศึกษา ของ รัฐ ที่,ตรง,"['ปี', 'รัชกาล', 'พระบาทสมเด็จพระจุลจอมเกล้าเจ้าอยู่หัว', 'มีอายุ', 'ศตวรรษ', 'พ.ศ.', '2551']"
ประเภท สถานศึกษา ของ รัฐ ที่,เป็น,"['สถานศึกษา', 'รัฐ']"
ประเภท สถานศึกษา ของ รัฐ ที่,เป็น,"['อันดับ', 'ประเทศ', 'ไทย']"
ปัจจุบัน  ,จัด,"['การศึกษา', 'ระดับ', 'มัธยมศึกษา']"
รูปแบบ สหศึกษา   และ,เป็น,"['โรงเรียน', 'มัธยมศึกษา']"
โรงเรียนยุพราชวิทยาลัย   ( อักษรย่อ :   ย.ว.; อังกฤษ :   Yupparaj   Wittayalai   School )  ,เป็น,"['โรงเรียนรัฐบาล', 'ภาคเหนือ', 'โรงเรียน', 'สหศึกษา', 'รัฐบาล', 'ประจำจังหวัด', 'เชียงใหม่']"
โรงเรียนยุพราชวิทยาลัย   ( อักษรย่อ :   ย.ว.; อังกฤษ :   Yupparaj   Wittayalai   School )  ,สอน,"['ระดับ', 'ชั้นมัธยมศึกษา', 'ปี', 'สำนักงานเขต', 'พื้นที่', 'การศึกษา', 'มัธยมศึกษา', 'เชียงใหม่', 'สำนักงาน', 'คณะกรรมการ', 'การศึกษา', 'ขั้นพื้นฐาน', 'กระทรวงศึกษาธิการ']"
โรงเรียนยุพราชวิทยาลัย   ( อักษรย่อ :   ย.ว.; อังกฤษ :   Yupparaj   Wittayalai   School )  ,เป็น,"['สถานศึกษา', 'พระ', 'อุปถัมภ์', 'สมเด็จ', 'พระเจ้า', 'ภคินี', 'เธอ']"
เจ้าฟ้า เพชร รัตน ราช สุดา   สิริ โสภา พัณณ วดี   โรงเรียน,ก่อ,"['ปี', '  ', 'พ.ศ.', '2432', 'มีชื่อ']"
เจ้าฟ้า เพชร รัตน ราช สุดา   สิริ โสภา พัณณ วดี   โรงเรียน,ตั้ง,['โรงเรียน']
เจ้าฟ้า เพชร รัตน ราช สุดา   สิริ โสภา พัณณ วดี   โรงเรียน,เมือง,"['นคร', 'เชียงใหม่']"
และ เมื่อ วันที่   24   ธันวาคม   พ.ศ.   2448   พระบาทสมเด็จพระมงกุฎเกล้าเจ้าอยู่หัว   ขณะ,ดำรง,"['พระ', 'อิส', 'ริ']"
และ เมื่อ วันที่   24   ธันวาคม   พ.ศ.   2448   พระบาทสมเด็จพระมงกุฎเกล้าเจ้าอยู่หัว   ขณะ,เป็น,"['สมเด็จพระยุพราช', 'รัชกาล']"
และ เมื่อ วันที่   24   ธันวาคม   พ.ศ.   2448   พระบาทสมเด็จพระมงกุฎเกล้าเจ้าอยู่หัว   ขณะ,พระราชทาน,"['นาม', 'โรงเรียน']"
และ เมื่อ วันที่   24   ธันวาคม   พ.ศ.   2448   พระบาทสมเด็จพระมงกุฎเกล้าเจ้าอยู่หัว   ขณะ,ใหม่,['โรงเรียนยุพราชวิทยาลัย']
และ เมื่อ วันที่   24   ธันวาคม   พ.ศ.   2448   พระบาทสมเด็จพระมงกุฎเกล้าเจ้าอยู่หัว   ขณะ,มีความหมาย,"['โรงเรียน', 'สมเด็จพระยุพราช', 'สมเด็จพระบรมโอรสาธิราช', 'เจ้าฟ้า', 'มหา', 'วชิราวุธ']"
และ เมื่อ วันที่   24   ธันวาคม   พ.ศ.   2448   พระบาทสมเด็จพระมงกุฎเกล้าเจ้าอยู่หัว   ขณะ,สยาม,"['มกุฎราชกุมาร', ')""']"
โรงเรียนพะเยาพิทยาคม  ,เป็น,"['โรงเรียนรัฐบาล', 'ประจำจังหวัด', 'พะเยา']"
โรงเรียนพะเยาพิทยาคม  ,มี,"['ชื่อว่า', 'โรงเรียน', 'พะเยา', 'พะเยา', 'พิทยาคม', 'ปัก', 'หน้าอก']"
โรงเรียนพะเยาพิทยาคม  ,เป็น,"['ช.', 'ร.']"
เพราะ,เป็น,"['โรงเรียนมัธยม', 'จังหวัด', 'เชียงราย', 'สมัย']"
ใน ช่วง ปี   พ.ศ.   2513   -   พ.ศ.   2514   ได้,รวม,"['โรงเรียนสตรี', 'พะเยา']"
ปัจจุบัน,จัด,"['การศึกษา', 'ระดับ', 'มัธยมศึกษา', 'รูปแบบ', 'สหศึกษา']"
ปัจจุบัน,เป็น,"['สถาน', 'มัธยมศึกษา', 'ขนาดใหญ่พิเศษ']"
ปัจจุบัน,เป็น,"['ส่วนราชการ', 'บังคับ', 'สำนักงานเขต', 'พื้นที่', 'การศึกษา', 'พะเยา', 'เขต', 'สำนักงาน', 'คณะกรรมการ', 'การศึกษา', 'ขั้นพื้นฐาน', 'กระทรวงศึกษาธิการ']"
ปัจจุบัน,มี,['สถานะ']
ปัจจุบัน,เป็น,['นิติบุคคล']
ปัจจุบัน,ตามกฎหมาย,"['ว่าด้วย', 'ระเบียบ']"
ปัจจุบัน,บริหาร,"['ราชการ', 'กระทรวงศึกษาธิการ']"
โรงเรียนพิริยาลัยจังหวัดแพร่   ( คำเมือง :   ᩁᩰᩫ᩠ᨦᩁ᩠ᨿᩁᨻᩥᩁᩥ᩠ᨿᩣᩃᩲ᩠ᨿᨧᩢ᩠ᨦᩉ᩠ᩅᩢᨯᨻᩯ᩵ᩖ)   แต่เดิม,ชื่อว่า,"['โรงเรียน', 'เทพ', 'วงศ์']"
โรงเรียนพิริยาลัยจังหวัดแพร่   ( คำเมือง :   ᩁᩰᩫ᩠ᨦᩁ᩠ᨿᩁᨻᩥᩁᩥ᩠ᨿᩣᩃᩲ᩠ᨿᨧᩢ᩠ᨦᩉ᩠ᩅᩢᨯᨻᩯ᩵ᩖ)   แต่เดิม,วัด,"['พระ', 'บาท']"
โรงเรียนพิริยาลัยจังหวัดแพร่   ( คำเมือง :   ᩁᩰᩫ᩠ᨦᩁ᩠ᨿᩁᨻᩥᩁᩥ᩠ᨿᩣᩃᩲ᩠ᨿᨧᩢ᩠ᨦᩉ᩠ᩅᩢᨯᨻᩯ᩵ᩖ)   แต่เดิม,วัด,"['มิ่ง', 'เมือง', 'สมัย']"
โรงเรียนพิริยาลัยจังหวัดแพร่   ( คำเมือง :   ᩁᩰᩫ᩠ᨦᩁ᩠ᨿᩁᨻᩥᩁᩥ᩠ᨿᩣᩃᩲ᩠ᨿᨧᩢ᩠ᨦᩉ᩠ᩅᩢᨯᨻᩯ᩵ᩖ)   แต่เดิม,ก่อตั้ง,"['พ.ศ.', '2444']"
โรงเรียนพิริยาลัยจังหวัดแพร่   ( คำเมือง :   ᩁᩰᩫ᩠ᨦᩁ᩠ᨿᩁᨻᩥᩁᩥ᩠ᨿᩣᩃᩲ᩠ᨿᨧᩢ᩠ᨦᩉ᩠ᩅᩢᨯᨻᩯ᩵ᩖ)   แต่เดิม,ย้าย,"['จวน', 'ผู้ว่าราชการจังหวัด', 'ปัจจุบัน']"
โรงเรียนพิริยาลัยจังหวัดแพร่   ( คำเมือง :   ᩁᩰᩫ᩠ᨦᩁ᩠ᨿᩁᨻᩥᩁᩥ᩠ᨿᩣᩃᩲ᩠ᨿᨧᩢ᩠ᨦᩉ᩠ᩅᩢᨯᨻᩯ᩵ᩖ)   แต่เดิม,คือ,"['โรงเรียน', 'นารี', 'รัตน์', 'จังหวัด']"
โรงเรียนพิริยาลัยจังหวัดแพร่   ( คำเมือง :   ᩁᩰᩫ᩠ᨦᩁ᩠ᨿᩁᨻᩥᩁᩥ᩠ᨿᩣᩃᩲ᩠ᨿᨧᩢ᩠ᨦᩉ᩠ᩅᩢᨯᨻᩯ᩵ᩖ)   แต่เดิม,แพร่,"['ผู้ว่าราชการ', 'สมัย']"
โรงเรียนพิริยาลัยจังหวัดแพร่   ( คำเมือง :   ᩁᩰᩫ᩠ᨦᩁ᩠ᨿᩁᨻᩥᩁᩥ᩠ᨿᩣᩃᩲ᩠ᨿᨧᩢ᩠ᨦᩉ᩠ᩅᩢᨯᨻᩯ᩵ᩖ)   แต่เดิม,คือ,"['พระยา', 'นิกร', 'กิตติ', 'กั๊ก', 'ศรี', 'เพ็ญ']"
โรงเรียนพิริยาลัยจังหวัดแพร่   ( คำเมือง :   ᩁᩰᩫ᩠ᨦᩁ᩠ᨿᩁᨻᩥᩁᩥ᩠ᨿᩣᩃᩲ᩠ᨿᨧᩢ᩠ᨦᩉ᩠ᩅᩢᨯᨻᩯ᩵ᩖ)   แต่เดิม,เห็น,['พื้นที่']
โรงเรียนพิริยาลัยจังหวัดแพร่   ( คำเมือง :   ᩁᩰᩫ᩠ᨦᩁ᩠ᨿᩁᨻᩥᩁᩥ᩠ᨿᩣᩃᩲ᩠ᨿᨧᩢ᩠ᨦᩉ᩠ᩅᩢᨯᨻᩯ᩵ᩖ)   แต่เดิม,เดิม,['คับแคบ']
โรงเรียนพิริยาลัยจังหวัดแพร่   ( คำเมือง :   ᩁᩰᩫ᩠ᨦᩁ᩠ᨿᩁᨻᩥᩁᩥ᩠ᨿᩣᩃᩲ᩠ᨿᨧᩢ᩠ᨦᩉ᩠ᩅᩢᨯᨻᩯ᩵ᩖ)   แต่เดิม,ติด,['ถนน']
โรงเรียนพิริยาลัยจังหวัดแพร่   ( คำเมือง :   ᩁᩰᩫ᩠ᨦᩁ᩠ᨿᩁᨻᩥᩁᩥ᩠ᨿᩣᩃᩲ᩠ᨿᨧᩢ᩠ᨦᩉ᩠ᩅᩢᨯᨻᩯ᩵ᩖ)   แต่เดิม,เพชร,"['รัตน์', 'ปัจจุบัน', 'ถนน']"
โรงเรียนพิริยาลัยจังหวัดแพร่   ( คำเมือง :   ᩁᩰᩫ᩠ᨦᩁ᩠ᨿᩁᨻᩥᩁᩥ᩠ᨿᩣᩃᩲ᩠ᨿᨧᩢ᩠ᨦᩉ᩠ᩅᩢᨯᨻᩯ᩵ᩖ)   แต่เดิม,ยันตร,"['กิจ', 'โกศล']"
โรงเรียนพิริยาลัยจังหวัดแพร่   ( คำเมือง :   ᩁᩰᩫ᩠ᨦᩁ᩠ᨿᩁᨻᩥᩁᩥ᩠ᨿᩣᩃᩲ᩠ᨿᨧᩢ᩠ᨦᩉ᩠ᩅᩢᨯᨻᩯ᩵ᩖ)   แต่เดิม,ก่อสร้าง,['โรงเรียน']
เจ้าฟ้า เพชร รัตน ราช สุดา   สิริ โสภา พัณณ วดี,เป็น,"['โรงเรียน', 'มัธยมศึกษา', 'ประจำจังหวัด', 'ลำปาง']"
เจ้าฟ้า เพชร รัตน ราช สุดา   สิริ โสภา พัณณ วดี,เป็น,"['โรงเรียน', 'มัธยมศึกษา']"
เจ้าฟ้า เพชร รัตน ราช สุดา   สิริ โสภา พัณณ วดี,ขนาดใหญ่พิเศษ,"['แบบ', 'สหศึกษา']"
เจ้าฟ้า เพชร รัตน ราช สุดา   สิริ โสภา พัณณ วดี,สอน,"['ระดับ', 'ชั้นมัธยมศึกษา', 'ปี', 'สำนักงานเขต', 'พื้นที่', 'การศึกษา', 'มัธยมศึกษา', 'เขต', 'ลำปาง', 'ลำพูน', 'สำนักงาน', 'คณะกรรมการ', 'การศึกษา', 'ขั้นพื้นฐาน', 'กระทรวงศึกษาธิการ']"
เจ้าฟ้า เพชร รัตน ราช สุดา   สิริ โสภา พัณณ วดี,ตั้งอยู่,"['เลขที่', 'ถนน', 'พหลโยธิน']"
เจ้าฟ้า เพชร รัตน ราช สุดา   สิริ โสภา พัณณ วดี,ตำบล,"['หัว', 'เวียง', 'อำเภอ', 'เมือง', 'ลำปาง']"
เจ้าฟ้า เพชร รัตน ราช สุดา   สิริ โสภา พัณณ วดี,มี,"['พื้นที่', 'งาน']"
โรงเรียนจักรคำคณาทร   จังหวัดลำพูน  ,เป็น,"['โรงเรียน', 'มัธยมศึกษา']"
โรงเรียนจักรคำคณาทร   จังหวัดลำพูน  ,ประจำ,['จังหวัดลำพูน']
